id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
517626,Above Graham stop - L train,2438262,Walker,Brooklyn,Williamsburg,Private room,95,1,10,2014-12-03,1,0
437352,Fantastic 2BR in Brooklyn's Best Area,290662,Seth,Brooklyn,Park Slope,Entire home/apt,105,115,15,2018-12-31,1,219
4000133,Ditmas Park townhouse front bedroom,20738908,James,Brooklyn,Flatbush,Private room,50,2,4,2015-10-29,1,0
33038028,Aiden’s Red Door @ Crown Heights,32418402,Roxanne,Brooklyn,Crown Heights,Private room,82,2,2,2019-06-20,2,156
22252628,"Cozy, convenient Manhattan Apartment in the LES",26022466,Calvin,Manhattan,Lower East Side,Private room,70,1,8,2018-01-09,1,0
29358057,Murray Hill Apt (next to 6 train & near Penn/Bus),52161562,Marlena,Manhattan,Kips Bay,Entire home/apt,125,2,14,2019-05-27,1,0
9786398,LOCATION! Private room with yard.,1698487,Chelsea,Brooklyn,Prospect Heights,Private room,85,1,90,2019-06-16,1,345
18079072,"Huge, Sunny Loft in Williamsburg, Near Waterfront",124491152,Philip,Brooklyn,Williamsburg,Entire home/apt,175,2,134,2019-06-22,1,208
23075778,Gem in the East Village,2786998,Akshay,Manhattan,East Village,Entire home/apt,150,2,20,2019-06-16,1,2
10336440,"Sunny, spacious Clinton Hill 1.5 BR",283636,Nathan & Ximena,Brooklyn,Clinton Hill,Entire home/apt,200,3,22,2019-06-03,1,363
3061093,Penthouse in Williamsburg w/ Patio!,15579200,Marc,Brooklyn,Williamsburg,Entire home/apt,240,2,18,2015-11-12,1,0
35676573,Beautiful 3 bedroom apartment in East Williamsburg,268377412,Nancis,Brooklyn,Williamsburg,Entire home/apt,226,2,0,,1,328
31881804,Beautiful Spacious Room w/ Queen Bed - Near Subway,238957303,Gui,Brooklyn,Bedford-Stuyvesant,Private room,44,2,26,2019-06-25,3,118
12266323,"The Heart Of NYC, 3min Walk To Grand Central",5004109,Michelle,Manhattan,Murray Hill,Entire home/apt,225,1,45,2019-06-30,1,255
16201959,Beautifull Bed Stuy 1bdrm apt with outdoor space!,67523,Kv,Brooklyn,Bedford-Stuyvesant,Entire home/apt,77,2,51,2019-07-07,1,5
27896962,Private Studio with Backyard in Brooklyn,4324281,Jasmine,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,2,17,2019-06-30,1,77
31549470,Cozy UES Studio w/ Gym + Doorman near subway by Blueground,107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,236,30,0,,232,127
4640515,"Small, Cozy, Clean and Modern private room!",23355801,Andrey,Manhattan,Harlem,Private room,65,1,40,2019-06-25,1,45
18569279,"ENTIRE HOME- UPPER EAST SIDE, NYC",4677247,Elizabeth,Manhattan,Upper East Side,Entire home/apt,150,2,17,2019-05-15,1,338
24185045,Midtown Manhattan Apartment with Rooftop & Doorman,13204586,María José,Manhattan,Murray Hill,Entire home/apt,175,3,0,,1,0
20130471,Peaceful home in Bedstuy,10010083,Amanda,Brooklyn,Bedford-Stuyvesant,Private room,60,3,26,2019-06-07,1,47
263502,Prime Williamsburg 1/BD New Condo,1382749,Shaun,Brooklyn,Williamsburg,Entire home/apt,185,180,24,2015-08-19,1,0
35507981,Experience the Passion of Hospitality,267033835,Eva,Brooklyn,East New York,Entire home/apt,60,3,1,2019-06-17,1,94
31759409,conveniet access to NYC,63966717,Carol,Bronx,Belmont,Private room,99,2,1,2019-03-11,2,0
695465,The heart of the metropolis,3561489,John,Manhattan,East Village,Entire home/apt,73,30,100,2019-07-01,1,3
298073,"Bright, Airy Williamsburg Apt",1536533,Irina,Brooklyn,Williamsburg,Entire home/apt,130,14,23,2016-11-08,1,25
7869449,Cozy room in Bushwick!,30541205,Mya,Brooklyn,Bushwick,Private room,50,3,0,,1,0
21738540,Bay Ridge Brooklyn House,158048189,Silvia,Brooklyn,Fort Hamilton,Entire home/apt,150,4,1,2018-01-03,1,0
21136851,Massive Luxury 1BR Condo in Astoria / LIC,5760970,Chris,Queens,Ditmars Steinway,Entire home/apt,150,2,18,2019-05-19,2,364
2303436,SOHO - Large Studio Apt,11762397,Nathan,Manhattan,Lower East Side,Entire home/apt,220,2,146,2019-06-30,1,112
20271220,Sunny private room on Central Park,634346,Chava,Manhattan,East Harlem,Private room,55,7,0,,1,0
3400645,Charming 1BR Private GARDEN Apt!,178784,Michael,Brooklyn,Boerum Hill,Entire home/apt,115,3,6,2017-09-15,1,0
16331645,big room in Hell's Kitchen close to Times Square,9236677,Jose Diego,Manhattan,Hell's Kitchen,Private room,155,1,0,,1,0
2686412,Clinton Hill BdRm in Artists' Home,13384586,Julie,Brooklyn,Clinton Hill,Private room,49,3,74,2019-06-17,1,284
1742654,High Floor apt.near Columbus Circle,9173924,Jon,Manhattan,Hell's Kitchen,Entire home/apt,200,2,119,2019-07-07,1,216
34684980,Sonder | 116 John | Cozy Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,100,29,0,,327,332
34453828,Perfect Spot Between Bryant Park and Times Square,260191397,Hotel Mela,Manhattan,Theater District,Private room,100,1,2,2019-06-15,7,300
23074722,15 minutes Barclay Center 25 Manhattan,94214493,Dadrine,Brooklyn,East Flatbush,Private room,80,5,2,2018-12-21,9,89
34489717,Broadway Facing Room on High Floor,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,,15,358
27903031,Prewar Gem in Middle of Everything!,7580102,(Email hidden by Airbnb),Manhattan,Midtown,Private room,139,3,3,2018-11-17,2,0
33444493,★Single Room in Backpackers Accommodation★,56060787,International,Brooklyn,Williamsburg,Private room,55,1,14,2019-06-23,1,295
30557292,TRAVELERS + STUDENTS + NYC LOVERS WELCOME! L/1,229147376,Melly,Brooklyn,Bedford-Stuyvesant,Private room,48,15,2,2019-01-03,11,189
35290565,Private bedroom with private bathroom!,265703830,Noah,Brooklyn,Bedford-Stuyvesant,Private room,150,1,0,,1,365
29367125,Woodruffe Place,221252894,Deslyn,Brooklyn,Crown Heights,Entire home/apt,225,1,27,2019-07-05,1,339
33529491,Private bedroom in the heart of east village,95892016,Leonora,Manhattan,East Village,Private room,80,1,1,2019-04-04,5,15
8189121,Sunny & Spacious in Carroll Gardens,333195,Anne,Brooklyn,Carroll Gardens,Entire home/apt,115,3,27,2018-09-03,1,166
7221239,Lovely 1 Bdrm Boerum Hill Apt,6466155,Katherine,Brooklyn,Boerum Hill,Entire home/apt,124,2,1,2018-09-02,1,0
26228457,Brooklyn Brownstone (blue bedroom - single bed),80292073,Julie,Brooklyn,South Slope,Private room,60,5,7,2019-06-02,2,56
22431770,Freehand New York- Queen Room,164291123,Freehand,Manhattan,Flatiron District,Private room,129,1,47,2019-06-05,3,364
22241696,Private Room C In Prime Location,162427870,Anna,Manhattan,Midtown,Private room,105,1,140,2019-06-23,3,321
3144135,Cozy Garden View Apartment!  Perfect for Families!,10835806,Rick,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,5,60,2019-03-29,1,0
19122452,Simple 2bd located in heart of West Village,50915075,Brian,Manhattan,West Village,Entire home/apt,278,2,18,2019-01-01,1,35
12781270,Nice and cozy little apt available,69548489,Alba,Bronx,Pelham Gardens,Entire home/apt,75,2,92,2019-07-06,1,265
30370778,Large room  2 min walk to subway near mall,218336964,Wei,Queens,Rego Park,Private room,45,2,11,2019-06-19,4,6
16205154,"Cozy Ground Floor in Park Slope, BK",17167740,Andrea,Brooklyn,South Slope,Private room,93,2,34,2018-01-04,1,34
2863696,Live in a doll factory!,5229579,Ryan,Brooklyn,Williamsburg,Private room,95,3,0,,3,0
21289615,Amazing room in Prime East Village!,33036193,Clara,Manhattan,East Village,Private room,120,10,31,2019-05-05,2,17
21844040,Comfy Couch in Cool Modern Brooklyn (BUSHWICK) Apt,140433148,Lauren,Brooklyn,Bushwick,Shared room,43,3,32,2019-06-16,3,104
15009618,Huge private bedroom in the heart of Times Square,37333386,Bianca,Manhattan,Hell's Kitchen,Private room,129,1,98,2019-05-12,3,27
29828155,Bergen Beach Beauty,224365956,Marshall,Brooklyn,Bergen Beach,Entire home/apt,49,3,20,2019-06-30,1,164
24919725,Shared Open Studio - Floor Space,159154462,Ken,Manhattan,Midtown,Shared room,85,1,5,2018-10-18,2,83
54158,The Institute—Heart of Williamsburg,10889,Bob,Brooklyn,Williamsburg,Entire home/apt,249,2,358,2019-06-20,2,164
6261890,Williamsburg Penthouse with Stunning Views,32537024,Steve,Brooklyn,Williamsburg,Entire home/apt,100,30,63,2018-09-12,1,321
29883798,⏩ It's Always Sunny At The Bleu Hauz ⏪,106335321,Dev,Brooklyn,Crown Heights,Entire home/apt,110,2,29,2019-07-02,1,19
14886600,"Midtown East Studio Apt ~ Private, Cozy & Bright",93373413,Meg,Manhattan,Midtown,Entire home/apt,198,2,22,2019-06-30,1,8
6571890,1 bedroom-Manhattans East Village,34372907,Meagan,Manhattan,East Village,Entire home/apt,155,2,36,2019-01-02,1,164
253828,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,3,8,2018-07-26,28,58
16284730,Comfy Room in Williamsburg Duplex *big backyard*,13490820,Douglas,Brooklyn,Williamsburg,Private room,50,3,3,2018-11-23,1,0
30416267,House of Stylez,15377463,Kazem,Brooklyn,Bedford-Stuyvesant,Private room,65,2,0,,1,0
35653330,Heart of Bushwick home,20514946,Jennifer,Brooklyn,Bushwick,Entire home/apt,230,2,2,2019-06-24,1,274
13613450,"East Village Studio, New York like in the Movies",78807434,Jennifer,Manhattan,East Village,Entire home/apt,110,3,6,2019-07-01,1,34
283272,Stylish Garden House - Trendy area,524730,Oz,Brooklyn,Williamsburg,Entire home/apt,100,19,5,2016-08-03,2,6
5205123,"Spacious, Bright, & Modern Apt",81928,Evan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,3,45,2018-12-24,1,0
34784469,"Premier room in Downtown NYC, Spacious and Private",250825715,Cherry,Manhattan,Chinatown,Private room,90,1,1,2019-06-21,3,39
35459644,Fort Greene Duplex- Live and Work Space,1355112,Jean,Brooklyn,Clinton Hill,Entire home/apt,300,5,0,,2,209
15831005,SleepEasyNY: PRIVATE SUITE | 5 STOPS TO MANHATTAN,102500495,Giedre & Andre,Brooklyn,East Flatbush,Entire home/apt,80,1,127,2019-07-06,1,7
1063020,Private Brownstone,5851210,Amy,Manhattan,East Harlem,Entire home/apt,110,31,235,2019-05-31,2,84
18411446,NEW! Luxury studio WITH SPA shower in Flushing!!!,10366837,Jia,Queens,Flushing,Entire home/apt,99,2,88,2019-06-23,3,120
7308118,Cozy Artful Zen East Village Nook,38284667,Ruth,Manhattan,East Village,Private room,115,1,1,2015-08-07,2,0
27316669,Bronx Apart,205820814,Luz,Bronx,Highbridge,Private room,10,1,0,,1,180
7239575,"2 Bedroom, UES",37904263,Talal,Manhattan,Upper East Side,Entire home/apt,120,5,5,2016-07-20,1,0
8047711,"Clean, Modern, Minimal Bedroom",23027887,John,Brooklyn,Greenpoint,Private room,55,4,2,2015-12-30,1,0
31885987,Wonderful  Charming Bedroom with Amazing NYC Views,1340740,Brian,Brooklyn,South Slope,Private room,65,7,0,,1,19
27585912,Room4You by 4Js,207777872,Joel And Jamila,Brooklyn,East Flatbush,Private room,65,1,4,2019-02-06,3,125
6716154,Luxury alcove studio on high floor,35108277,Yury,Manhattan,Upper East Side,Entire home/apt,250,5,0,,1,0
19243465,Room in Full Floor East Village Apt!,134613498,Adonis,Manhattan,East Village,Private room,120,1,39,2019-06-02,7,350
17095846,Amazing brownstone with private room!,96829433,Matthew,Brooklyn,Bedford-Stuyvesant,Private room,55,5,14,2018-01-05,1,0
34013027,Lower East/Little Italy 5BR Loft! Prime Downtown!,256521664,Roxanne,Manhattan,Chinatown,Entire home/apt,239,31,3,2019-06-15,1,176
17670245,Cozy bright room near Prospect Park,2263722,Mariam,Brooklyn,Flatbush,Private room,56,7,12,2019-03-27,1,0
13675413,Inspired by you - Astoria Enclave w/ Large Rooms,79579355,Jay And Katt,Queens,Astoria,Entire home/apt,205,3,50,2019-07-03,1,324
886808,"Free Metrocard*, Safe & Affordable",4701443,Christina,Queens,Flushing,Private room,55,1,116,2019-06-14,2,298
30786156,Brownstone Garden Apartment,105154396,Goenuel,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,3,22,2019-06-29,1,110
3821676,Lower East Side Artist's Sanctuary,14908547,Elyse,Manhattan,Lower East Side,Entire home/apt,169,4,7,2016-01-03,1,0
28692213,"One bedroom, with huge backyard for personal space",195262476,Eleonora,Queens,Ditmars Steinway,Entire home/apt,100,1,9,2019-03-17,1,2
20218990,"Cozy Two-Bedroom near Manhattan, airports & more!",23267477,Fanny & Hong,Queens,East Elmhurst,Entire home/apt,118,2,119,2019-07-02,1,87
12206029,"Private BR, Bed-Stuy w/backyard",5897784,Nicholas,Brooklyn,Bedford-Stuyvesant,Private room,49,1,1,2016-05-13,1,0
582372,Comfy New York City Launching Pad!!,733370,Tim,Queens,Astoria,Private room,69,40,23,2016-07-01,1,207
31707011,West Village Gem,237804845,Veronica,Manhattan,West Village,Entire home/apt,299,1,13,2019-07-01,1,61
12810131,1 Bedroom June Through July,25971488,Kevin,Brooklyn,Brooklyn Heights,Private room,135,1,0,,1,0
5783307,Large Bedroom in Bushwick,30002976,Lora,Brooklyn,Bushwick,Private room,48,7,0,,1,0
35968049,Single Room on the Upper West Side,16486125,Hj,Manhattan,Upper West Side,Private room,60,1,0,,1,7
30511114,Astoria Luxury RM w/ Priv Bath 3 mins from subway!,137358866,Kazuya,Queens,Astoria,Private room,57,30,0,,103,238
13992742,Cozy Studio in the Heart of Soho,83549989,Ezgi,Manhattan,NoHo,Entire home/apt,215,3,2,2016-09-17,1,0
18077042,CLEAN! Executive Studio Suite. Entire apt w/pvt BR,121093001,Geoffrey,Queens,Ozone Park,Entire home/apt,81,3,96,2019-06-22,1,233
33808465,"Access to public transportation
Near shopping area",255258800,Abie,Brooklyn,Midwood,Private room,100,1,8,2019-07-05,1,179
3683241,Spacious 2 bedroom 1 bathroom BRKLY,18726889,Suzanne,Brooklyn,Bushwick,Entire home/apt,150,4,2,2014-08-21,1,0
15130158,Spacious 1 Bdrm in Queens w Manhattan views,95913669,Ali,Queens,Maspeth,Private room,46,1,1,2016-09-26,1,0
18572271,Private bedroom in 2 bed 2 bath UWS,6726364,Alejandra,Manhattan,Upper West Side,Private room,150,6,5,2018-05-28,2,0
6763899,"Bright, spacious room in Manhattan",5360450,Sarah,Manhattan,Harlem,Private room,60,1,5,2015-09-15,1,0
3836180,Beautiful West Village 1 BR Gem!,19758346,Adriana,Manhattan,West Village,Entire home/apt,225,3,5,2016-06-19,1,0
15887617,Modern Contemporary Home near JFK,102742122,Shannon,Queens,South Ozone Park,Private room,120,1,31,2019-06-16,1,352
21816522,Cozy Private Room in Upper Manhattan,39739038,Stephanie,Manhattan,East Harlem,Private room,120,1,3,2018-09-19,2,179
658932,Cozy room on a tree lined street ,3323929,Erika,Queens,Ridgewood,Private room,69,1,30,2019-06-22,1,0
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Bensonhurst,Entire home/apt,110,1,24,2019-01-19,1,183
592831,Beautiful Bedroom in Brooklyn,2926404,Chris,Brooklyn,Bedford-Stuyvesant,Private room,54,2,19,2016-07-15,1,220
14913358,Brooklyn Gem: Stylish & Family Friendly,15670189,Evan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,2,6,2019-06-30,1,9
10686406,Master Bedroom w/ en suite,55207670,David,Queens,Astoria,Private room,65,2,0,,1,0
16590264,Pretty modern 3-B APT near Everything you want!,33064599,Yukee,Manhattan,Upper West Side,Entire home/apt,190,1,4,2018-10-24,6,337
30404034,Bright 1BR Duplex - Welcome to Bed-Stuy!,6899080,Betsy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,3,22,2019-07-01,1,44
36259636,2 Bedroom Family Apartment in a Quiet Neighborhood,85261578,Ted,Brooklyn,Flatbush,Entire home/apt,195,5,0,,1,6
645922,Gorgeous Modern Manhattan Apt,1740784,Gal,Manhattan,Midtown,Private room,100,3,41,2015-09-25,1,0
8135144,Time Square! 2 Fully Furnished apt!,42959506,Vapee,Manhattan,Hell's Kitchen,Entire home/apt,245,4,55,2019-06-21,1,261
35604423,Battery Park Studio with a View,241551759,Artemis,Manhattan,Financial District,Entire home/apt,200,9,0,,1,15
1591811,Sunlit apartment in Williamsburg,8265050,Jae,Brooklyn,Williamsburg,Entire home/apt,99,2,198,2019-06-17,2,89
16202095,Williamsburg Studio w/ Balcony & Stunning View,6277934,Alex,Brooklyn,Williamsburg,Entire home/apt,210,4,0,,1,0
29684187,Natural Habitat | ♥ SUPER HOST ♥,223401516,Jessica,Brooklyn,Bedford-Stuyvesant,Private room,65,2,34,2019-07-02,1,175
35372810,Luxury apartment with private roof access,75017049,Dylan,Brooklyn,South Slope,Private room,100,31,0,,2,119
13899934,Light-filled apt offering private bedroom & bath,7262145,Colin,Manhattan,Upper East Side,Private room,99,1,1,2016-07-31,1,0
17981447,Nicest Room in Manhattan - Chelsea Beauty,95286194,Xavier,Manhattan,Chelsea,Private room,57,1,53,2019-06-23,1,33
33431709,Shared apartment by the Central Park,251852817,Owen,Manhattan,East Harlem,Shared room,45,1,17,2019-06-30,7,72
7661218,Brooklyn Garden House,345252,Thomas,Brooklyn,Prospect Heights,Entire home/apt,150,7,9,2018-09-12,3,0
21289758,"Large, Open, Airy Room, Close to Subway Harlem NYC",5791944,Paige,Manhattan,Harlem,Private room,55,2,1,2017-10-17,1,0
30133397,BEAUTIFUL PRIVATE ROOM IN THE HOUSE,204906313,Iryna,Brooklyn,Sheepshead Bay,Private room,60,1,56,2019-07-03,3,48
21174364,Casa de Fierce,109074907,Dasha,Manhattan,Upper East Side,Entire home/apt,150,1,1,2017-10-26,1,0
187566,Historic Brooklyn Studio Apartment,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,187,2019-06-10,2,287
15344255,"Trendy, Fully-Renovated Studio in West Chelsea",97842006,Michael,Manhattan,Chelsea,Entire home/apt,225,1,51,2019-06-29,1,9
9393314,Bright Room near Times Sq/Central Pk.,14847501,Zachary,Manhattan,Hell's Kitchen,Private room,105,5,0,,2,0
19841463,East Williamsburg Hideaway House,19612095,Ellie,Brooklyn,Williamsburg,Private room,45,2,0,,2,274
16835493,!!!Outpost Coliving . Flatbush. Cozy shared room,2092314,Valentin,Brooklyn,Flatbush,Shared room,28,30,0,,7,365
16731782,"Private, Windsor Terrace Studio",1384388,Georgia And Kevin,Brooklyn,Windsor Terrace,Entire home/apt,98,1,122,2019-06-24,1,127
29298335,"Artful Williamsburg penthouse with rooftop, big TV",120431726,Noah,Brooklyn,Greenpoint,Private room,99,1,14,2019-06-29,2,0
18895063,Lovely Upper East Side Studio! Close to stuff,34649502,Pat,Manhattan,Upper East Side,Entire home/apt,200,2,1,2017-06-20,1,0
11411839,"sunny, cozy room near subway",18873268,Sandy,Brooklyn,Bedford-Stuyvesant,Private room,75,5,3,2016-09-11,1,0
22668695,Entire Private Floor of West Village Duplex- NY,26754841,Deo,Manhattan,West Village,Private room,125,2,3,2019-05-05,2,0
26119005,"Alisha’s Place-JFK 10 MINS, walk to subway & buses",102410496,Alisha,Queens,Richmond Hill,Entire home/apt,249,2,15,2019-06-16,2,360
31148404,"Luxury Doorman Apartment - POOL, GYM, LOUNGE +++",34271675,Chris,Manhattan,Financial District,Entire home/apt,110,15,2,2019-05-15,1,0
35874420,HUGE Brick studio apartment SECONDS from subway!,55190776,Josh,Manhattan,Upper East Side,Entire home/apt,156,1,0,,1,7
5927152,Room in heart of East Village,30775529,Adam,Manhattan,East Village,Private room,300,2,0,,1,0
32611643,TRENDi Artistic Duplex with Backyard Sleeps 10ppl,15034908,Trendi,Manhattan,Harlem,Entire home/apt,278,3,4,2019-06-23,2,133
21364872,"Williamsburg sunny bedroom, 15 mins to Manhattan",32527579,Alex,Brooklyn,Williamsburg,Private room,70,4,8,2019-06-23,1,0
22376903,Lily Brooklyn Private Home,163625251,Lily-Thuy,Brooklyn,Sunset Park,Entire home/apt,109,3,34,2019-06-22,1,156
31211375,Treehouse Brooklyn Loft,231959634,Eleanor And Alex,Brooklyn,Bushwick,Private room,45,1,33,2019-07-01,2,25
9635223,Beautiful Red Brick Room,49827772,Rebecca,Brooklyn,Bedford-Stuyvesant,Private room,45,2,1,2016-01-02,1,0
4539520,Spacious 1 Bedroom in Bohemian Comfort,23538896,DeeDee,Brooklyn,Crown Heights,Entire home/apt,167,4,6,2019-01-02,1,0
20033157,"Large, bright bdr in a luxury bdg in Mid East",57328653,Esther,Manhattan,Midtown,Private room,82,15,3,2019-04-29,2,0
33938000,Super Spacious Room! Private bathroom! LES/Soho,71400423,Maria,Manhattan,Lower East Side,Private room,135,1,10,2019-06-20,3,93
26331103,room b,32060911,Elvis,Staten Island,West Brighton,Private room,40,33,1,2019-07-04,2,337
8488615,Spacious 1 BD w/washer dryer in UES,3969780,Zaka,Manhattan,Upper East Side,Entire home/apt,175,2,1,2015-10-27,1,0
18542490,Brownstone Parlor in Crown Heights,386263,Vineet,Brooklyn,Crown Heights,Entire home/apt,171,3,61,2019-07-01,2,267
7204721,Charming Cozy Brooklyn 1BR,37188272,Rachel,Brooklyn,Crown Heights,Entire home/apt,95,2,4,2016-07-25,1,0
33694628,Cozy apartment by Central Park,253906467,Erik,Manhattan,Hell's Kitchen,Shared room,60,1,14,2019-06-20,9,349
29295665,NYC Central Park Lux Hotel w/ Brfast & Dinner incl,3053587,Allison,Manhattan,Midtown,Private room,350,3,1,2019-04-17,1,169
35848679,Private Room in Ridgewood 25 mins from Manhattan!!,269664482,Jacqueline,Queens,Ridgewood,Private room,60,3,0,,1,365
9146595,Super cozy private 1 bedroom garden apartment,835110,Charlotte,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,1,131,2019-06-23,1,241
11441498,Lincoln Center Apartment,26104727,Ambika,Manhattan,Upper West Side,Entire home/apt,180,1,0,,1,0
25153614,The Crown Master,188391102,Alliot,Brooklyn,Crown Heights,Entire home/apt,150,5,2,2018-08-29,2,364
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,Lisa,Manhattan,East Village,Entire home/apt,146,3,142,2019-06-16,1,166
26362,"Times Square, Safe, Clean and Cozy!",59734,Luiz,Manhattan,Hell's Kitchen,Private room,59,2,334,2019-06-16,2,279
35536266,Private quiet studio,107716952,Michael,Queens,Jamaica,Entire home/apt,50,1,4,2019-07-04,2,119
793590,Sunny in the Heart of Williamsburg,2450605,Jennifer,Brooklyn,Williamsburg,Entire home/apt,225,1,0,,1,0
35843422,"private room & bathroom, 500 ft away from beach.",5334994,Urmat,Queens,Arverne,Private room,75,2,3,2019-06-30,1,79
29329429,2-story Apt in the heart of The Upper West Side!,80242144,Emily,Manhattan,Upper West Side,Entire home/apt,199,1,6,2019-05-20,1,62
21621154,Private Room In Bushwick Late December - January,4669488,James,Brooklyn,Bushwick,Private room,60,3,1,2018-01-06,2,0
23901975,BrightClean Studio near Grand Central (MurrayHill),43275413,Ashumi,Manhattan,Midtown,Entire home/apt,180,2,18,2019-06-02,1,4
4296956,Sharbell’s vacation,22307859,Sharon,Brooklyn,Canarsie,Entire home/apt,210,3,11,2019-07-07,5,83
26717696,"Prime Location 67 St & 3 Ave, walk to Central Park",477865,Irina,Manhattan,Upper East Side,Entire home/apt,99,4,4,2019-04-02,1,2
35005563,Charming 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Midtown,Entire home/apt,230,29,0,,327,354
24653285,"Location, Location, Location! & A/C! :)",18416898,Donna,Brooklyn,Crown Heights,Private room,65,1,13,2019-06-10,1,83
23483266,NEW Bright-2 bath/4min to train and 10minto LGA(1),175311339,Eduardo,Queens,Jackson Heights,Private room,39,2,59,2019-06-18,5,157
30347708,Sonder | 180 Water | Charming 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,232,29,1,2019-05-21,327,159
27284611,Beautiful Bedroom in Brand New Apartment! 3R-4,205530337,Nina,Queens,Ridgewood,Private room,45,30,1,2018-11-30,8,163
16440383,"Cozy &  Comfy Room in quiet Briarwood, Queens, NY",570442,Maria,Queens,Briarwood,Private room,85,2,0,,1,0
6400055,Private bedroom in two bedroom APT,1535739,Ron,Brooklyn,Williamsburg,Private room,45,31,3,2018-08-05,1,0
10609249,Magnificent New 2 BR near park Ave,1515120,Dino,Manhattan,Midtown,Private room,325,3,9,2016-12-28,1,88
8620134,CHARM & LOCATION! Private Ensuite Bathroom in UES!,17428203,Christine,Manhattan,Upper East Side,Private room,115,7,90,2019-06-28,2,23
9129113,Private Room in Bushwick - Brooklyn,17497762,Marco,Brooklyn,Bushwick,Private room,60,3,1,2015-12-14,1,0
19013673,Comfy Queen Size Bed Near Prospect Park!,5944076,Lisanne,Brooklyn,Prospect-Lefferts Gardens,Private room,49,2,15,2019-06-12,1,251
17233932,Private Bedroom in Williamsburg,17928071,Mabel,Brooklyn,Williamsburg,Private room,85,3,12,2019-05-14,2,289
2080709,Awesome Bedroom close to Manhattan!,4030621,Rob,Brooklyn,Greenpoint,Private room,73,2,19,2016-01-05,1,0
30672646,5min walk to L train - Great Roommates! Fast WiFi!,154981576,Bedly Bushwick,Brooklyn,Bushwick,Private room,35,30,0,,9,43
3775978,Private Room in Flatiron,19359650,Julian,Manhattan,Midtown,Private room,130,3,10,2017-09-19,1,0
33047674,A great place to relax after being in the city,231103652,Christine,Manhattan,Harlem,Private room,50,4,15,2019-07-05,1,4
1519994,McSimon's | Queen Room | 10 mins from JFK,8113165,Cynthia And Froebel,Brooklyn,Canarsie,Private room,85,3,1,2019-01-04,2,132
21383903,Shared Room in Astoria 1 stop from Manhattan,55724558,Taylor,Queens,Long Island City,Shared room,45,5,16,2019-06-04,5,88
26748374,"Cabin Feels
Sunset Views
By Greenwood cemetery 
<3",183563796,Michal,Brooklyn,Borough Park,Entire home/apt,70,2,2,2019-01-02,1,0
32409454,cozy bedroom 01 in the heart of Astoria- Queens,243367528,Lucca & Paula,Queens,Astoria,Private room,70,1,14,2019-07-07,7,313
27202749,Entire 2nd floor w/2 Rooms in Authentic Brownstone,73425483,Vincent,Brooklyn,Bedford-Stuyvesant,Private room,135,2,10,2019-06-27,6,249
21281339,Spacious Private Room in two bedroom apartment,128372045,Syed,Brooklyn,Flatbush,Private room,40,2,9,2018-10-26,1,71
13237828,Amazing Open Floor Studio Extension,74351458,Harvey,Brooklyn,Bushwick,Entire home/apt,115,5,54,2019-06-07,1,105
18847331,Zen Private Rm with roof access in Upper Manhattan,7635592,Adrienne,Manhattan,Washington Heights,Private room,49,7,10,2019-06-01,1,76
31715879,Beautiful  Cozy  room in NYC  nearby Time square,222424429,Marta,Manhattan,Washington Heights,Private room,54,3,17,2019-06-27,2,38
12106132,Bed-Stuy Brownstone Studio,38967549,John,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,3,3,2016-11-27,1,0
26410121,Welcoming Brooklyn Artist's Room in Williamsburg,16118005,Floriana,Brooklyn,Williamsburg,Private room,70,1,11,2019-03-11,1,0
35675069,Newly Renovated Apartment (47 Buffalo 1F Room #2),268358454,Devin,Brooklyn,Bedford-Stuyvesant,Private room,60,1,0,,1,171
33975581,Alphabet City Room,39077228,Kevin,Manhattan,East Village,Private room,83,2,2,2019-04-18,1,15
36170293,Convenient and Spacious Sugar Hill Apartment,272034378,Cristian,Manhattan,Harlem,Private room,45,3,0,,1,10
9045876,BEAUTIFUL BROWNSTONE PARLOR FLOOR,7380428,Mel,Manhattan,Harlem,Entire home/apt,175,7,44,2019-06-29,3,193
